CCTV-10 科教,待分类,http://192.168.31.2:4022/rtp/239.21.1.155:5002
CCTV-10 科教,待分类,http://123.235.73.237:9901/tsfile/live/0002_11.m3u8?key=txiptv
CCTV-11 戏曲,待分类,http://123.235.73.237:9901/tsfile/live/0002_12.m3u8?key=txiptv
CCTV-11 戏曲,待分类,http://150.138.8.143/00/SNM/CHANNEL00000344/index.m3u8
CCTV-11 戏曲,待分类,http://192.168.31.2:4022/rtp/239.21.2.2:5002
CCTV-12 社会与法,待分类,http://150.138.8.143/00/SNM/CHANNEL00000322/index.m3u8
CCTV-12 社会与法,待分类,http://192.168.31.2:4022/rtp/239.21.1.156:5002
CCTV-12 社会与法,待分类,http://123.235.73.237:9901/tsfile/live/0002_13.m3u8?key=txiptv
CCTV-13 新闻,待分类,http://192.168.31.2:4022/rtp/239.21.2.3:5002
CCTV-13 新闻,待分类,http://123.235.73.237:9901/tsfile/live/0002_14.m3u8?key=txiptv
CCTV-13 新闻,待分类,http://150.138.8.143/00/SNM/CHANNEL00000345/index.m3u8
CCTV-14 少儿,待分类,http://192.168.31.2:4022/rtp/239.21.1.157:5002
CCTV-14 少儿,待分类,http://150.138.8.143/00/SNM/CHANNEL00000323/index.m3u8
CCTV-14 少儿,待分类,http://123.235.73.237:9901/tsfile/live/0002_15.m3u8?key=txiptv
CCTV-15 音乐,待分类,http://123.235.73.237:9901/tsfile/live/0002_16.m3u8?key=txiptv
CCTV-15 音乐,待分类,http://150.138.8.143/00/SNM/CHANNEL00000346/index.m3u8
CCTV-15 音乐,待分类,http://192.168.31.2:4022/rtp/239.21.2.4:5002
CCTV-17 农业农村,待分类,http://150.138.8.143/00/SNM/CHANNEL00000303/index.m3u8
CCTV-17 农业农村,待分类,http://192.168.31.2:4022/rtp/239.21.1.186:5002
CCTV-2 财经,待分类,http://150.138.8.143/00/SNM/CHANNEL00000317/index.m3u8
CCTV-2 财经,待分类,http://192.168.31.2:4022/rtp/239.21.1.151:5002
CCTV-2 财经,待分类,http://123.235.73.237:9901/tsfile/live/0002_3.m3u8?key=txiptv
CCTV-3 综艺,待分类,http://150.138.8.143/00/SNM/CHANNEL00000359/index.m3u8
CCTV-3 综艺,待分类,http://123.235.73.237:9901/tsfile/live/0002_4.m3u8?key=txiptv
CCTV-3 综艺,待分类,http://150.138.8.143/00/SNM/CHANNEL00000003/index.m3u8
CCTV-3 综艺,待分类,http://192.168.31.2:4022/rtp/239.21.2.45:5002
CCTV-4 (美洲),待分类,http://192.168.31.2:4022/rtp/239.21.2.29:5002
CCTV-4 (美洲),待分类,http://150.138.8.143/00/SNM/CHANNEL00000351/index.m3u8
CCTV-4 (欧洲),待分类,http://192.168.31.2:4022/rtp/239.21.2.28:5002
CCTV-4 (欧洲),待分类,http://150.138.8.143/00/SNM/CHANNEL00000350/index.m3u8
CCTV-4 (亚洲),待分类,http://150.138.8.143/00/SNM/CHANNEL00000320/index.m3u8
CCTV-4 (亚洲),待分类,http://192.168.31.2:4022/rtp/239.21.1.154:5002
CCTV-4 (亚洲),待分类,http://123.235.73.237:9901/tsfile/live/0002_5.m3u8?key=txiptv
CCTV-4K,待分类,http://192.168.31.2:4022/rtp/239.21.2.152:5002
CCTV-5 体育,待分类,http://123.235.73.237:9901/tsfile/live/0002_6.m3u8?key=txiptv
CCTV-5 体育,待分类,http://192.168.31.2:4022/rtp/239.21.2.46:5002
CCTV-5 体育,待分类,http://150.138.8.143/00/SNM/CHANNEL00000360/index.m3u8
CCTV-5+ 体育赛事,待分类,http://150.138.8.143/00/SNM/CHANNEL00000316/index.m3u8
CCTV-5+ 体育赛事,待分类,http://123.235.73.237:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV-5+ 体育赛事,待分类,http://192.168.31.2:4022/rtp/239.21.1.142:5002
CCTV-6 电影,待分类,http://150.138.8.143/00/SNM/CHANNEL00000006/index.m3u8
CCTV-6 电影,待分类,http://192.168.31.2:4022/rtp/239.21.2.47:5002
CCTV-6 电影,待分类,http://150.138.8.143/00/SNM/CHANNEL00000361/index.m3u8
CCTV-6 电影,待分类,http://123.235.73.237:9901/tsfile/live/0002_7.m3u8?key=txiptv
CCTV-7 国防军事,待分类,http://192.168.31.2:4022/rtp/239.21.1.152:5002
CCTV-7 国防军事,待分类,http://123.235.73.237:9901/tsfile/live/0002_8.m3u8?key=txiptv
CCTV-7 国防军事,待分类,http://150.138.8.143/00/SNM/CHANNEL00000318/index.m3u8
CCTV-8 电视剧,待分类,http://123.235.73.237:9901/tsfile/live/0002_9.m3u8?key=txiptv
CCTV-8 电视剧,待分类,http://150.138.8.143/00/SNM/CHANNEL00000008/index.m3u8
CCTV-8 电视剧,待分类,http://150.138.8.143/00/SNM/CHANNEL00000362/index.m3u8
CCTV-8 电视剧,待分类,http://192.168.31.2:4022/rtp/239.21.2.48:5002
CCTV-9 纪录,待分类,http://192.168.31.2:4022/rtp/239.21.1.153:5002
CCTV-9 纪录,待分类,http://123.235.73.237:9901/tsfile/live/0002_10.m3u8?key=txiptv
CCTV-9 纪录,待分类,http://150.138.8.143/00/SNM/CHANNEL00000319/index.m3u8
cctv1,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000311/index.m3u8?IASHttpSessionId=
CCTV1,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch12122514263996485740.rsc/69958_Uni.sdp
CCTV1,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226163/1.m3u8
CCTV10,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226169/1.m3u8
CCTV10,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15111015554384702984.rsc/69941_Uni.sdp
cctv10,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8?IASHttpSessionId=
CCTV11,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226145/1.m3u8
CCTV11,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch11122400354496191158.rsc/70045_Uni.sdp
cctv11,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8?IASHttpSessionId=
cctv12,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8?IASHttpSessionId=
CCTV12,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch15111015571407754299.rsc/70056_Uni.sdp
CCTV12,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226126/1.m3u8
cctv13,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8?IASHttpSessionId=
CCTV13,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226128/1.m3u8
CCTV13,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch15050914361303395989.rsc/69923_Uni.sdp
CCTV14,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226150/1.m3u8
CCTV14,待分类,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15111016003483433803.rsc/69975_Uni.sdp
cctv14,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000323/index.m3u8?IASHttpSessionId=
CCTV15,待分类,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch11122400365842237336.rsc/70037_Uni.sdp
cctv15,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8?IASHttpSessionId=
CCTV15,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226147/1.m3u8
CCTV16,待分类,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226120/1.m3u8
cctv17,待分类,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000303/index.m3u8?IASHttpSessionId=
CCTV17,待分类,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch19073116233495000222.rsc/85717_Uni.sdp
CCTV2,待分类,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15111015505054435886.rsc/70018_Uni.sdp
