tvg-name,地区,URL,来源,原始tvg-name
bbc,国际,https://cache1a.netplus.ch:443/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzYyMDc4NDEzIiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy9iYmM0Y2JlZWJpZXMvYnJvd3Nlci1ITFM4LyIsInNlc3Npb25fY2RuX2lkIjoiYWIwNWVhOWY4YzBiNmM1MCIsInNlc3Npb25faWQiOiIiLCJjbGllbnRfaWQiOiIiLCJkZXZpY2VfaWQiOiIiLCJtYXhfc2Vzc2lvbnMiOjAsInNlc3Npb25fZHVyYXRpb24iOjAsInVybCI6Imh0dHBzOi8vMTAuMC4yMjkuMjMiLCJzZXNzaW9uX3RpbWVvdXQiOjAsImF1ZCI6IjUzIiwic291cmNlcyI6WzM4XX0=.b-DOEv0lgwjvkRr0t9Lllyh8p5Rvgo4ibPLxw0eB5sivKEsE2rS5asq3exlv_VidylZuk5vCGuiPCIWbaWgAqw==/live/eds/bbc4cbeebies/browser-HLS8/bbc4cbeebies.m3u8,手动/查找源,bbcfour/cbeebies1080p
bbc,国际,https://bbc-impossible-1-us.xumo.wurl.tv/playlist.m3u8,手动/查找源,bbcimpossible
bbc,国际,https://stream1.freetv.fun/ff6bcc4719199d2d84748134220c3f0b5f2f330f4e1f99430e717e674a45842f.m3u8,手动/查找源,bbclifestyletw
bbc,国际,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8,手动/查找源,bbcnewsasiapacific1080p
bbc,国际,https://cachehsi2b.netplus.ch:443/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzYyMDc4NDEzIiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy9iYmN3b3JsZC9icm93c2VyLUhMUzgvIiwic2Vzc2lvbl9jZG5faWQiOiJhZTFmZWI0NTU4OGVlY2YzIiwic2Vzc2lvbl9pZCI6IiIsImNsaWVudF9pZCI6IiIsImRldmljZV9pZCI6IiIsIm1heF9zZXNzaW9ucyI6MCwic2Vzc2lvbl9kdXJhdGlvbiI6MCwidXJsIjoiaHR0cHM6Ly8xMC4wLjIyOS4yMiIsInNlc3Npb25fdGltZW91dCI6MCwiYXVkIjoiMyIsInNvdXJjZXMiOls4NF19._ytTnRIj4liE-Im379EFNNeM3gTdUTXAZstajwYm2P2ZL3RSsS4H6B4pLgrGz9mO_aBkrEeC1fGDVw6ROqQbXg==/live/eds/bbcworld/browser-HLS8/bbcworld.m3u8,手动/查找源,bbcnewseurope
bbc,国际,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8,手动/查找源,bbcnewsnorthamerica1080p
bbc,国际,https://aegis-cloudfront-1.tubi.video/d37465d7-dfbc-45cd-98a2-8d47968b5fb5/playlist.m3u8,手动/查找源,bbcsilentwitnessnewtricks720p
bbc,国际,https://cachehsi1b.netplus.ch:443/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzYyMDc4NDE1Iiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy9iYmMzY2JiYy9icm93c2VyLUhMUzgvIiwic2Vzc2lvbl9jZG5faWQiOiI3ZjQ2NzA5NWNjZDZhYjhiIiwic2Vzc2lvbl9pZCI6IiIsImNsaWVudF9pZCI6IiIsImRldmljZV9pZCI6IiIsIm1heF9zZXNzaW9ucyI6MCwic2Vzc2lvbl9kdXJhdGlvbiI6MCwidXJsIjoiaHR0cHM6Ly8xMC4wLjIyOS4yMiIsInNlc3Npb25fdGltZW91dCI6MCwiYXVkIjoiMTEiLCJzb3VyY2VzIjpbODRdfQ==.pDrbmgNvq4T60YTfjkrX-oM7pUFxJg6WSBWJq65BtBE_t_PC53z5aKGJYCNFadBlk7FfwR10dU2cVIfS2O9gZA==/live/eds/bbc3cbbc/browser-HLS8/bbc3cbbc.m3u8,手动/查找源,bbcthree/cbbc1080p
bbc,国际,https://streamer.nexyl.uk/39290a19-b8dd-43ea-b8dc-081c37790f24.m3u8,手动/查找源,bbcthreehd720p
bbc,国际,https://amg00793-amg00793c5-xumo-us-2664.playouts.now.amagi.tv/bbcstudios-bbctopgear8min-all/playlist.m3u8,手动/查找源,bbctopgear
bbc,国际,https://amg00793-amg00793c5-firetv-us-4068.playouts.now.amagi.tv/playlist.m3u8,手动/查找源,bbctopgear1080pgeoblocked
bbc,国际,https://livetv-fa.tubi.video/bbc-top-gear2/playlist.m3u8,手动/查找源,bbctopgear720p
bbc,国际,https://amg00793-amg00793c49-rakuten-fi-5848.playouts.now.amagi.tv/playlist.m3u8,手动/查找源,bbctopgearfinland1080p
bbc,国际,https://amg00793-amg00793c45-rakuten-fr-5539.playouts.now.amagi.tv/playlist.m3u8,手动/查找源,bbctopgearfrance1080p
bbc,国际,https://amg00793-amg00793c44-rakuten-de-5538.playouts.now.amagi.tv/playlist.m3u8,手动/查找源,bbctopgeargermany1080p
bbc,国际,https://amg00793-amg00793c43-rakuten-it-5537.playouts.now.amagi.tv/playlist.m3u8,手动/查找源,bbctopgearitaly1080p
bbc,国际,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60e4519e6873180007d3cddb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc830921-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=88187eab-d70d-4b26-a9c4-a5c998b271ff,手动/查找源,bbctravel
bbc,国际,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60e4519e6873180007d3cddb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1ca064-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=12cb58bd-609a-4a2f-9905-c2bb4ea0def1,手动/查找源,bbctravel
bbc,国际,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60e4519e6873180007d3cddb/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84ac5694-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=6c128a45-6314-4183-a002-254731ea91a6,手动/查找源,bbctravel
bbc,国际,https://cachehsi2b.netplus.ch:443/tok_eyJhbGciOiJIUzUxMiIsInR5cCI6IkpXVCJ9.eyJleHAiOiIxNzYyMDc4NDI5Iiwic2lwIjoiIiwicGF0aCI6Ii9saXZlL2Vkcy9iYmMyL2Jyb3dzZXItSExTOC8iLCJzZXNzaW9uX2Nkbl9pZCI6IjNiZWJkMjVhM2JhOWNiZDMiLCJzZXNzaW9uX2lkIjoiIiwiY2xpZW50X2lkIjoiIiwiZGV2aWNlX2lkIjoiIiwibWF4X3Nlc3Npb25zIjowLCJzZXNzaW9uX2R1cmF0aW9uIjowLCJ1cmwiOiJodHRwczovLzEwLjAuMjI5LjIyIiwic2Vzc2lvbl90aW1lb3V0IjowLCJhdWQiOiIzIiwic291cmNlcyI6Wzg0XX0=.kQY5Uh9e6_fAHSC9_vSAW7N-pOy1jPvRQnJnOZEgusQVyfF8iRtatowxyQ3ypmQPeJrKcxWrQNe2-UugTmEkng==/live/eds/bbc2/browser-HLS8/bbc2.m3u8,手动/查找源,bbctwohd1080p
bbc,国际,https://vdo.plathong.net/flash7057/flash7057/playlist.m3u8,手动/查找源,zabbchannel720p
ABC news,国际,https://abc-iview-mediapackagestreams-2.akamaized.net/out/v1/7c7a6abe4d604faca4d6b91f6567558f/index.m3u8?hdnea=st=1762027417~exp=1762028317~acl=/*~hmac=9cdd81eb135e74c9308522aee5c0d5289a79f8f0ecff1bedd6852ba052133e0e,手动/查找源,abcnews
ABC news,国际,https://content.uplynk.com/channel/3324f2467c414329b3b0cc5cd987b6be.m3u8,手动/查找源,abcnews720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023569/abcnewshudson10/master_4000.m3u8,手动/查找源,abcnewslive10720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023560/abcnewshudson1/master_4000.m3u8,手动/查找源,abcnewslive1720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023561/abcnewshudson2/master_4000.m3u8,手动/查找源,abcnewslive2720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023562/abcnewshudson3/master_4000.m3u8,手动/查找源,abcnewslive3720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023563/abcnewshudson4/master_4000.m3u8,手动/查找源,abcnewslive4720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023564/abcnewshudson5/master_4000.m3u8,手动/查找源,abcnewslive5720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023565/abcnewshudson6/master_4000.m3u8,手动/查找源,abcnewslive6720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master_4000.m3u8,手动/查找源,abcnewslive7720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023567/abcnewshudson8/master_4000.m3u8,手动/查找源,abcnewslive8720p
ABC news,国际,https://abcnews-streams.akamaized.net/hls/live/2023568/abcnewshudson9/master_4000.m3u8,手动/查找源,abcnewslive9720p
ABC news,国际,https://content.uplynk.com/channel/ext/72750b711f704e4a94b5cfe6dc99f5e1/wabc_24x7_news.m3u8,手动/查找源,abcnewsnewyorknywabctv720p
ABC news,国际,https://sabconetanw.cdn.mangomolo.com/news/smil:news.stream.smil/master.m3u8,手动/查找源,sabcnews720pgeoblocked
CNN international,国际,https://3abn.bozztv.com/3abn2/Int_live/smil:Int_live.smil/playlist.m3u8,手动/查找源,3abninternational
CNN international,国际,http://69.64.57.208/canal2international/playlist.m3u8,手动/查找源,canal2international
CNN international,国际,https://amg00378-mavtv-amg00378c2-rakuten-us-1048.playouts.now.amagi.tv/ts-us-e2-n2/playlist/amg00378-mavtvfast-motorsportsnetwork-rakutenus/playlist.m3u8,手动/查找源,racerinternational
CNN international,国际,https://cdn4.skygo.mn/live/disk1/STS/HLSv3-FTA/STS.m3u8,手动/查找源,стсinternational
CNN international,国际,https://cdn4.skygo.mn/live/disk1/THT/HLSv3-FTA/THT.m3u8,手动/查找源,тнтinternational
MSNBC,国际,http://41.205.93.154/MSNBC/index.m3u8,手动/查找源,msnbc720p
FOX NEWS,国际,https://radiovid.foxnews.com/hls/live/661547/RADIOVID/index.m3u8,手动/查找源,foxnewsradio720p
